country,type,weekday,year,month,day,date,localtime,date-localtime,timeofday,ISO8601Time
usa,Underground,Sunday,1967,12,10,12/10/1967,11:30:00,12/10/1967 11:30:00,Morning,1967-12-10
usa,Underground,Friday,1967,12,15,12/15/1967,7:00:00,12/15/1967 7:00:00,Morning,1967-12-15
prc,Atmospheric,Sunday,1967,12,24,12/24/1967,12:00:00,12/24/1967 12:00:00,Afternoon,1967-12-24
ussr,Underground,Sunday,1968,1,7,1/7/1968,6:47:00,1/7/1968 6:47:00,Morning,1968-01-07
usa,Underground,Thursday,1968,1,18,1/18/1968,8:30:00,1/18/1968 8:30:00,Morning,1968-01-18
usa,Underground,Friday,1968,1,19,1/19/1968,7:00:00,1/19/1968 7:00:00,Morning,1968-01-19
usa,Underground,Friday,1968,1,19,1/19/1968,10:15:00,1/19/1968 10:15:00,Morning,1968-01-19
usa,Underground,Wednesday,1968,1,24,1/24/1968,7:00:00,1/24/1968 7:00:00,Morning,1968-01-24
usa,Crater,Friday,1968,1,26,1/26/1968,8:00:00,1/26/1968 8:00:00,Morning,1968-01-26
usa,Underground,Wednesday,1968,1,31,1/31/1968,7:30:00,1/31/1968 7:30:00,Morning,1968-01-31
usa,Underground,Wednesday,1968,2,21,2/21/1968,7:00:00,2/21/1968 7:00:00,Morning,1968-02-21
usa,Underground,Wednesday,1968,2,21,2/21/1968,7:30:00,2/21/1968 7:30:00,Morning,1968-02-21
usa,Underground,Thursday,1968,2,29,2/29/1968,9:08:30,2/29/1968 9:08:30,Morning,1968-02-29
usa,Underground,Tuesday,1968,3,5,3/5/1968,7:30:00,3/5/1968 7:30:00,Morning,1968-03-05
usa,Crater,Tuesday,1968,3,12,3/12/1968,9:04:00,3/12/1968 9:04:00,Morning,1968-03-12
usa,Crater,Tuesday,1968,3,12,3/12/1968,9:04:00,3/12/1968 9:04:00,Morning,1968-03-12
usa,Crater,Tuesday,1968,3,12,3/12/1968,9:04:00,3/12/1968 9:04:00,Morning,1968-03-12
usa,Crater,Tuesday,1968,3,12,3/12/1968,9:04:00,3/12/1968 9:04:00,Morning,1968-03-12
usa,Crater,Tuesday,1968,3,12,3/12/1968,9:04:00,3/12/1968 9:04:00,Morning,1968-03-12
usa,Underground,Thursday,1968,3,14,3/14/1968,7:19:00,3/14/1968 7:19:00,Morning,1968-03-14
usa,Underground,Friday,1968,3,22,3/22/1968,7:00:00,3/22/1968 7:00:00,Morning,1968-03-22
usa,Underground,Monday,1968,3,25,3/25/1968,10:44:27,3/25/1968 10:44:27,Morning,1968-03-25
usa,Underground,Thursday,1968,4,4,4/4/1968,7:02:00,4/4/1968 7:02:00,Morning,1968-04-04
usa,Underground,Wednesday,1968,4,10,4/10/1968,6:00:00,4/10/1968 6:00:00,Morning,1968-04-10
usa,Underground,Wednesday,1968,4,10,4/10/1968,6:00:00,4/10/1968 6:00:00,Morning,1968-04-10
usa,Underground,Thursday,1968,4,18,4/18/1968,6:05:00,4/18/1968 6:05:00,Morning,1968-04-18
usa,Underground,Tuesday,1968,4,23,4/23/1968,9:01:30,4/23/1968 9:01:30,Morning,1968-04-23
ussr,Underground,Wednesday,1968,4,24,4/24/1968,13:36:00,4/24/1968 13:36:00,Afternoon,1968-04-24
usa,Underground,Friday,1968,4,26,4/26/1968,7:00:00,4/26/1968 7:00:00,Morning,1968-04-26
usa,Underground,Friday,1968,5,3,5/3/1968,9:00:00,5/3/1968 9:00:00,Morning,1968-05-03
usa,Underground,Wednesday,1968,5,8,5/8/1968,7:10:00,5/8/1968 7:10:00,Morning,1968-05-08
usa,Underground,Friday,1968,5,17,5/17/1968,6:00:00,5/17/1968 6:00:00,Morning,1968-05-17
ussr,Underground,Tuesday,1968,5,21,5/21/1968,6:59:12,5/21/1968 6:59:12,Morning,1968-05-21
ussr,Underground,Thursday,1968,5,23,5/23/1968,3:00:00,5/23/1968 3:00:00,Night,1968-05-23
usa,Underground,Tuesday,1968,5,28,5/28/1968,7:45:00,5/28/1968 7:45:00,Morning,1968-05-28
usa,Underground,Wednesday,1968,6,5,6/5/1968,7:21:30,6/5/1968 7:21:30,Morning,1968-06-05
usa,Underground,Thursday,1968,6,6,6/6/1968,14:30:00,6/6/1968 14:30:00,Afternoon,1968-06-06
usa,Underground,Thursday,1968,6,6,6/6/1968,14:30:00,6/6/1968 14:30:00,Afternoon,1968-06-06
usa,Underground,Thursday,1968,6,6,6/6/1968,14:30:00,6/6/1968 14:30:00,Afternoon,1968-06-06
usa,Underground,Thursday,1968,6,6,6/6/1968,14:30:00,6/6/1968 14:30:00,Afternoon,1968-06-06
usa,Underground,Thursday,1968,6,6,6/6/1968,14:30:00,6/6/1968 14:30:00,Afternoon,1968-06-06
ussr,Underground,Tuesday,1968,6,11,6/11/1968,6:06:00,6/11/1968 6:06:00,Morning,1968-06-11
usa,Underground,Saturday,1968,6,15,6/15/1968,7:00:00,6/15/1968 7:00:00,Morning,1968-06-15
ussr,Underground,Wednesday,1968,6,19,6/19/1968,8:06:00,6/19/1968 8:06:00,Morning,1968-06-19
usa,Underground,Tuesday,1968,6,25,6/25/1968,8:30:00,6/25/1968 8:30:00,Morning,1968-06-25
usa,Underground,Tuesday,1968,6,25,6/25/1968,8:30:00,6/25/1968 8:30:00,Morning,1968-06-25
usa,Underground,Friday,1968,6,28,6/28/1968,5:22:00,6/28/1968 5:22:00,Night,1968-06-28
ussr,Underground,Monday,1968,7,1,7/1/1968,7:02:01,7/1/1968 7:02:01,Morning,1968-07-01
fr,Atmospheric,Sunday,1968,7,7,7/7/1968,23:00:00,7/7/1968 23:00:00,Evening,1968-07-07
ussr,Underground,Friday,1968,7,12,7/12/1968,15:08:00,7/12/1968 15:08:00,Afternoon,1968-07-12
ussr,Underground,Friday,1968,7,12,7/12/1968,15:08:00,7/12/1968 15:08:00,Afternoon,1968-07-12
fr,Atmospheric,Monday,1968,7,15,7/15/1968,20:00:00,7/15/1968 20:00:00,Evening,1968-07-15
usa,Underground,Wednesday,1968,7,17,7/17/1968,7:00:00,7/17/1968 7:00:00,Morning,1968-07-17
usa,Underground,Tuesday,1968,7,30,7/30/1968,6:00:00,7/30/1968 6:00:00,Morning,1968-07-30
fr,Atmospheric,Saturday,1968,8,3,8/3/1968,22:00:00,8/3/1968 22:00:00,Evening,1968-08-03
usa,Underground,Friday,1968,8,9,8/9/1968,6:00:00,8/9/1968 6:00:00,Morning,1968-08-09
usa,Underground,Thursday,1968,8,15,8/15/1968,10:00:00,8/15/1968 10:00:00,Morning,1968-08-15
ussr,Underground,Tuesday,1968,8,20,8/20/1968,7:06:00,8/20/1968 7:06:00,Morning,1968-08-20
ussr,Underground,Tuesday,1968,8,20,8/20/1968,7:06:00,8/20/1968 7:06:00,Morning,1968-08-20
fr,Atmospheric,Saturday,1968,8,24,8/24/1968,19:30:01,8/24/1968 19:30:01,Evening,1968-08-24
usa,Underground,Tuesday,1968,8,27,8/27/1968,9:30:00,8/27/1968 9:30:00,Morning,1968-08-27
usa,Underground,Thursday,1968,8,29,8/29/1968,15:45:00,8/29/1968 15:45:00,Afternoon,1968-08-29
ussr,Underground,Thursday,1968,9,5,9/5/1968,7:06:00,9/5/1968 7:06:00,Morning,1968-09-05
usa,Underground,Friday,1968,9,6,9/6/1968,7:00:00,9/6/1968 7:00:00,Morning,1968-09-06
fr,Atmospheric,Sunday,1968,9,8,9/8/1968,20:00:01,9/8/1968 20:00:01,Evening,1968-09-08
usa,Underground,Thursday,1968,9,12,9/12/1968,7:00:00,9/12/1968 7:00:00,Morning,1968-09-12
usa,Underground,Tuesday,1968,9,17,9/17/1968,7:00:00,9/17/1968 7:00:00,Morning,1968-09-17
usa,Underground,Tuesday,1968,9,24,9/24/1968,10:05:01,9/24/1968 10:05:01,Morning,1968-09-24
ussr,Underground,Sunday,1968,9,29,9/29/1968,6:43:00,9/29/1968 6:43:00,Morning,1968-09-29
usa,Underground,Thursday,1968,10,3,10/3/1968,7:00:00,10/3/1968 7:00:00,Morning,1968-10-03
usa,Underground,Thursday,1968,10,3,10/3/1968,7:29:00,10/3/1968 7:29:00,Morning,1968-10-03
usa,Underground,Thursday,1968,10,10,10/10/1968,7:30:00,10/10/1968 7:30:00,Morning,1968-10-10
ussr,Underground,Monday,1968,10,21,10/21/1968,6:52:00,10/21/1968 6:52:00,Morning,1968-10-21
ussr,Underground,Tuesday,1968,10,29,10/29/1968,6:54:00,10/29/1968 6:54:00,Morning,1968-10-29
usa,Underground,Tuesday,1968,10,29,10/29/1968,7:36:00,10/29/1968 7:36:00,Morning,1968-10-29
usa,Underground,Thursday,1968,10,31,10/31/1968,10:30:00,10/31/1968 10:30:00,Morning,1968-10-31
usa,Underground,Thursday,1968,10,31,10/31/1968,10:30:00,10/31/1968 10:30:00,Morning,1968-10-31
usa,Underground,Thursday,1968,10,31,10/31/1968,10:30:00,10/31/1968 10:30:00,Morning,1968-10-31
usa,Underground,Monday,1968,11,4,11/4/1968,7:15:00,11/4/1968 7:15:00,Morning,1968-11-04
usa,Underground,Monday,1968,11,4,11/4/1968,7:16:00,11/4/1968 7:16:00,Morning,1968-11-04
usa,Underground,Monday,1968,11,4,11/4/1968,7:16:00,11/4/1968 7:16:00,Morning,1968-11-04
ussr,Underground,Thursday,1968,11,7,11/7/1968,13:02:05,11/7/1968 13:02:05,Afternoon,1968-11-07
ussr,Underground,Thursday,1968,11,7,11/7/1968,13:02:06,11/7/1968 13:02:06,Afternoon,1968-11-07
ussr,Underground,Thursday,1968,11,7,11/7/1968,13:02:06,11/7/1968 13:02:06,Afternoon,1968-11-07
ussr,Underground,Saturday,1968,11,9,11/9/1968,5:54:00,11/9/1968 5:54:00,Night,1968-11-09
ussr,Underground,Tuesday,1968,11,12,11/12/1968,10:30:00,11/12/1968 10:30:00,Morning,1968-11-12
ussr,Underground,Tuesday,1968,11,12,11/12/1968,10:30:00,11/12/1968 10:30:00,Morning,1968-11-12
ussr,Underground,Tuesday,1968,11,12,11/12/1968,10:30:00,11/12/1968 10:30:00,Morning,1968-11-12
usa,Underground,Friday,1968,11,15,11/15/1968,7:30:00,11/15/1968 7:30:00,Morning,1968-11-15
usa,Underground,Friday,1968,11,15,11/15/1968,7:45:00,11/15/1968 7:45:00,Morning,1968-11-15
usa,Underground,Wednesday,1968,11,20,11/20/1968,10:00:00,11/20/1968 10:00:00,Morning,1968-11-20
usa,Underground,Friday,1968,11,22,11/22/1968,8:19:00,11/22/1968 8:19:00,Morning,1968-11-22
usa,Crater,Sunday,1968,12,8,12/8/1968,8:00:00,12/8/1968 8:00:00,Morning,1968-12-08
usa,Underground,Thursday,1968,12,12,12/12/1968,7:00:00,12/12/1968 7:00:00,Morning,1968-12-12
usa,Underground,Thursday,1968,12,12,12/12/1968,7:10:00,12/12/1968 7:10:00,Morning,1968-12-12
usa,Underground,Thursday,1968,12,12,12/12/1968,7:10:00,12/12/1968 7:10:00,Morning,1968-12-12
usa,Underground,Thursday,1968,12,12,12/12/1968,7:10:00,12/12/1968 7:10:00,Morning,1968-12-12
usa,Underground,Thursday,1968,12,12,12/12/1968,7:10:00,12/12/1968 7:10:00,Morning,1968-12-12
usa,Underground,Thursday,1968,12,12,12/12/1968,7:10:00,12/12/1968 7:10:00,Morning,1968-12-12
usa,Underground,Thursday,1968,12,12,12/12/1968,7:10:00,12/12/1968 7:10:00,Morning,1968-12-12
usa,Underground,Thursday,1968,12,12,12/12/1968,7:20:00,12/12/1968 7:20:00,Morning,1968-12-12
ussr,Underground,Wednesday,1968,12,18,12/18/1968,8:02:00,12/18/1968 8:02:00,Morning,1968-12-18
usa,Underground,Thursday,1968,12,19,12/19/1968,8:30:00,12/19/1968 8:30:00,Morning,1968-12-19
prc,Atmospheric,Friday,1968,12,27,12/27/1968,15:30:00,12/27/1968 15:30:00,Afternoon,1968-12-27
usa,Underground,Wednesday,1969,1,15,1/15/1969,11:00:00,1/15/1969 11:00:00,Morning,1969-01-15
usa,Underground,Wednesday,1969,1,15,1/15/1969,11:30:00,1/15/1969 11:30:00,Morning,1969-01-15
usa,Underground,Wednesday,1969,1,22,1/22/1969,7:00:00,1/22/1969 7:00:00,Morning,1969-01-22
usa,Underground,Thursday,1969,1,30,1/30/1969,7:00:00,1/30/1969 7:00:00,Morning,1969-01-30
usa,Underground,Thursday,1969,1,30,1/30/1969,7:17:00,1/30/1969 7:17:00,Morning,1969-01-30
usa,Underground,Tuesday,1969,2,4,2/4/1969,7:00:00,2/4/1969 7:00:00,Morning,1969-02-04
usa,Underground,Tuesday,1969,2,4,2/4/1969,7:00:00,2/4/1969 7:00:00,Morning,1969-02-04
usa,Underground,Wednesday,1969,2,12,2/12/1969,8:18:21,2/12/1969 8:18:21,Morning,1969-02-12
ussr,Underground,Friday,1969,3,7,3/7/1969,11:27:00,3/7/1969 11:27:00,Morning,1969-03-07
usa,Underground,Tuesday,1969,3,18,3/18/1969,6:30:00,3/18/1969 6:30:00,Morning,1969-03-18
usa,Underground,Tuesday,1969,3,18,3/18/1969,6:40:00,3/18/1969 6:40:00,Morning,1969-03-18
usa,Underground,Thursday,1969,3,20,3/20/1969,10:12:00,3/20/1969 10:12:00,Morning,1969-03-20
usa,Underground,Friday,1969,3,21,3/21/1969,6:30:00,3/21/1969 6:30:00,Morning,1969-03-21
ussr,Underground,Friday,1969,4,4,4/4/1969,7:57:00,4/4/1969 7:57:00,Morning,1969-04-04
ussr,Underground,Sunday,1969,4,13,4/13/1969,3:00:00,4/13/1969 3:00:00,Night,1969-04-13
usa,Underground,Thursday,1969,4,24,4/24/1969,5:04:00,4/24/1969 5:04:00,Night,1969-04-24
usa,Underground,Thursday,1969,4,24,4/24/1969,5:04:00,4/24/1969 5:04:00,Night,1969-04-24
usa,Underground,Wednesday,1969,4,30,4/30/1969,10:00:00,4/30/1969 10:00:00,Morning,1969-04-30
usa,Underground,Wednesday,1969,4,30,4/30/1969,10:00:00,4/30/1969 10:00:00,Morning,1969-04-30
usa,Underground,Wednesday,1969,5,7,5/7/1969,6:45:00,5/7/1969 6:45:00,Morning,1969-05-07
usa,Underground,Thursday,1969,5,15,5/15/1969,11:00:00,5/15/1969 11:00:00,Morning,1969-05-15
ussr,Underground,Friday,1969,5,16,5/16/1969,7:03:00,5/16/1969 7:03:00,Morning,1969-05-16
usa,Underground,Tuesday,1969,5,27,5/27/1969,7:00:00,5/27/1969 7:00:00,Morning,1969-05-27
usa,Underground,Tuesday,1969,5,27,5/27/1969,7:00:00,5/27/1969 7:00:00,Morning,1969-05-27
usa,Underground,Tuesday,1969,5,27,5/27/1969,7:15:00,5/27/1969 7:15:00,Morning,1969-05-27
ussr,Underground,Saturday,1969,5,31,5/31/1969,8:01:59,5/31/1969 8:01:59,Morning,1969-05-31
usa,Underground,Thursday,1969,6,12,6/12/1969,7:00:00,6/12/1969 7:00:00,Morning,1969-06-12
usa,Underground,Thursday,1969,6,26,6/26/1969,9:00:00,6/26/1969 9:00:00,Morning,1969-06-26
usa,Underground,Thursday,1969,6,26,6/26/1969,9:00:00,6/26/1969 9:00:00,Morning,1969-06-26
ussr,Underground,Friday,1969,7,4,7/4/1969,5:47:00,7/4/1969 5:47:00,Night,1969-07-04
ussr,Underground,Friday,1969,7,4,7/4/1969,5:47:00,7/4/1969 5:47:00,Night,1969-07-04
usa,Underground,Wednesday,1969,7,16,7/16/1969,6:02:30,7/16/1969 6:02:30,Morning,1969-07-16
usa,Underground,Wednesday,1969,7,16,7/16/1969,7:55:00,7/16/1969 7:55:00,Morning,1969-07-16
ussr,Underground,Wednesday,1969,7,23,7/23/1969,5:47:00,7/23/1969 5:47:00,Night,1969-07-23
usa,Underground,Thursday,1969,8,14,8/14/1969,7:30:00,8/14/1969 7:30:00,Morning,1969-08-14
usa,Underground,Thursday,1969,8,14,8/14/1969,7:30:00,8/14/1969 7:30:00,Morning,1969-08-14
usa,Underground,Wednesday,1969,8,27,8/27/1969,6:45:00,8/27/1969 6:45:00,Morning,1969-08-27
usa,Underground,Wednesday,1969,8,27,8/27/1969,6:45:00,8/27/1969 6:45:00,Morning,1969-08-27
ussr,Underground,Tuesday,1969,9,2,9/2/1969,7:59:59,9/2/1969 7:59:59,Morning,1969-09-02
ussr,Underground,Monday,1969,9,8,9/8/1969,7:59:59,9/8/1969 7:59:59,Morning,1969-09-08
usa,Underground,Wednesday,1969,9,10,9/10/1969,14:00:00,9/10/1969 14:00:00,Afternoon,1969-09-10
ussr,Underground,Thursday,1969,9,11,9/11/1969,7:02:00,9/11/1969 7:02:00,Morning,1969-09-11
ussr,Underground,Thursday,1969,9,11,9/11/1969,7:02:00,9/11/1969 7:02:00,Morning,1969-09-11
usa,Underground,Friday,1969,9,12,9/12/1969,11:02:20,9/12/1969 11:02:20,Morning,1969-09-12
usa,Underground,Tuesday,1969,9,16,9/16/1969,7:30:00,9/16/1969 7:30:00,Morning,1969-09-16
usa,Underground,Saturday,1969,9,20,9/20/1969,7:30:00,9/20/1969 7:30:00,Morning,1969-09-20
usa,Underground,Saturday,1969,9,20,9/20/1969,7:30:00,9/20/1969 7:30:00,Morning,1969-09-20
prc,Underground,Monday,1969,9,22,9/22/1969,0:14:59,9/22/1969 0:14:59,Night,1969-09-22
ussr,Underground,Friday,1969,9,26,9/26/1969,9:59:58,9/26/1969 9:59:58,Morning,1969-09-26
prc,Atmospheric,Monday,1969,9,29,9/29/1969,16:40:12,9/29/1969 16:40:12,Afternoon,1969-09-29
ussr,Underground,Wednesday,1969,10,1,10/1/1969,7:03:00,10/1/1969 7:03:00,Morning,1969-10-01
ussr,Underground,Wednesday,1969,10,1,10/1/1969,7:03:00,10/1/1969 7:03:00,Morning,1969-10-01
usa,Underground,Wednesday,1969,10,1,10/1/1969,7:30:00,10/1/1969 7:30:00,Morning,1969-10-01
usa,Underground,Wednesday,1969,10,1,10/1/1969,7:30:00,10/1/1969 7:30:00,Morning,1969-10-01
usa,Underground,Wednesday,1969,10,1,10/1/1969,7:30:00,10/1/1969 7:30:00,Morning,1969-10-01
usa,Underground,Thursday,1969,10,2,10/2/1969,15:06:00,10/2/1969 15:06:00,Afternoon,1969-10-02
usa,Underground,Wednesday,1969,10,8,10/8/1969,7:30:00,10/8/1969 7:30:00,Morning,1969-10-08
ussr,Underground,Tuesday,1969,10,14,10/14/1969,10:00:07,10/14/1969 10:00:07,Morning,1969-10-14
ussr,Underground,Tuesday,1969,10,14,10/14/1969,10:00:07,10/14/1969 10:00:07,Morning,1969-10-14
ussr,Underground,Tuesday,1969,10,14,10/14/1969,10:00:07,10/14/1969 10:00:07,Morning,1969-10-14
usa,Underground,Thursday,1969,10,16,10/16/1969,7:00:00,10/16/1969 7:00:00,Morning,1969-10-16
usa,Underground,Wednesday,1969,10,29,10/29/1969,11:30:00,10/29/1969 11:30:00,Morning,1969-10-29
usa,Underground,Wednesday,1969,10,29,10/29/1969,12:00:00,10/29/1969 12:00:00,Afternoon,1969-10-29
usa,Underground,Wednesday,1969,10,29,10/29/1969,12:00:00,10/29/1969 12:00:00,Afternoon,1969-10-29
usa,Underground,Wednesday,1969,10,29,10/29/1969,12:00:00,10/29/1969 12:00:00,Afternoon,1969-10-29
usa,Underground,Wednesday,1969,10,29,10/29/1969,12:00:00,10/29/1969 12:00:00,Afternoon,1969-10-29
usa,Underground,Wednesday,1969,10,29,10/29/1969,14:01:51,10/29/1969 14:01:51,Afternoon,1969-10-29
ussr,Underground,Thursday,1969,10,30,10/30/1969,3:00:00,10/30/1969 3:00:00,Night,1969-10-30
usa,Underground,Thursday,1969,11,13,11/13/1969,7:15:00,11/13/1969 7:15:00,Morning,1969-11-13
usa,Underground,Friday,1969,11,21,11/21/1969,6:52:00,11/21/1969 6:52:00,Morning,1969-11-21
usa,Underground,Friday,1969,11,21,11/21/1969,6:52:00,11/21/1969 6:52:00,Morning,1969-11-21
ussr,Underground,Thursday,1969,11,27,11/27/1969,8:02:00,11/27/1969 8:02:00,Morning,1969-11-27
ussr,Underground,Sunday,1969,11,30,11/30/1969,6:33:00,11/30/1969 6:33:00,Morning,1969-11-30
usa,Underground,Friday,1969,12,5,12/5/1969,9:00:00,12/5/1969 9:00:00,Morning,1969-12-05
ussr,Underground,Saturday,1969,12,6,12/6/1969,10:03:00,12/6/1969 10:03:00,Morning,1969-12-06
usa,Underground,Wednesday,1969,12,10,12/10/1969,7:00:00,12/10/1969 7:00:00,Morning,1969-12-10
usa,Underground,Wednesday,1969,12,10,12/10/1969,7:00:00,12/10/1969 7:00:00,Morning,1969-12-10
usa,Underground,Wednesday,1969,12,10,12/10/1969,7:30:00,12/10/1969 7:30:00,Morning,1969-12-10
usa,Underground,Wednesday,1969,12,10,12/10/1969,7:30:00,12/10/1969 7:30:00,Morning,1969-12-10
usa,Underground,Wednesday,1969,12,10,12/10/1969,7:30:00,12/10/1969 7:30:00,Morning,1969-12-10
usa,Underground,Wednesday,1969,12,10,12/10/1969,7:30:00,12/10/1969 7:30:00,Morning,1969-12-10
usa,Underground,Wednesday,1969,12,17,12/17/1969,7:00:00,12/17/1969 7:00:00,Morning,1969-12-17
usa,Underground,Wednesday,1969,12,17,12/17/1969,7:15:00,12/17/1969 7:15:00,Morning,1969-12-17
usa,Underground,Thursday,1969,12,18,12/18/1969,11:00:00,12/18/1969 11:00:00,Morning,1969-12-18
usa,Underground,Thursday,1969,12,18,12/18/1969,11:00:00,12/18/1969 11:00:00,Morning,1969-12-18
ussr,Underground,Sunday,1969,12,28,12/28/1969,6:47:00,12/28/1969 6:47:00,Morning,1969-12-28
ussr,Underground,Monday,1969,12,29,12/29/1969,7:02:00,12/29/1969 7:02:00,Morning,1969-12-29
usa,Underground,Friday,1970,1,23,1/23/1970,8:30:00,1/23/1970 8:30:00,Morning,1970-01-23
usa,Underground,Friday,1970,1,23,1/23/1970,8:30:00,1/23/1970 8:30:00,Morning,1970-01-23
usa,Underground,Friday,1970,1,23,1/23/1970,8:30:00,1/23/1970 8:30:00,Morning,1970-01-23
ussr,Underground,Thursday,1970,1,29,1/29/1970,10:03:00,1/29/1970 10:03:00,Morning,1970-01-29
ussr,Underground,Thursday,1970,1,29,1/29/1970,10:03:00,1/29/1970 10:03:00,Morning,1970-01-29
ussr,Underground,Thursday,1970,1,29,1/29/1970,10:03:00,1/29/1970 10:03:00,Morning,1970-01-29
usa,Underground,Friday,1970,1,30,1/30/1970,9:00:00,1/30/1970 9:00:00,Morning,1970-01-30
usa,Underground,Wednesday,1970,2,4,2/4/1970,9:00:00,2/4/1970 9:00:00,Morning,1970-02-04
usa,Underground,Wednesday,1970,2,4,2/4/1970,9:00:00,2/4/1970 9:00:00,Morning,1970-02-04
usa,Underground,Thursday,1970,2,5,2/5/1970,7:00:00,2/5/1970 7:00:00,Morning,1970-02-05
usa,Underground,Wednesday,1970,2,11,2/11/1970,11:15:00,2/11/1970 11:15:00,Morning,1970-02-11
ussr,Underground,Wednesday,1970,2,18,2/18/1970,3:00:00,2/18/1970 3:00:00,Night,1970-02-18
usa,Underground,Wednesday,1970,2,25,2/25/1970,6:28:38,2/25/1970 6:28:38,Morning,1970-02-25
usa,Underground,Thursday,1970,2,26,2/26/1970,7:30:00,2/26/1970 7:30:00,Morning,1970-02-26
usa,Underground,Thursday,1970,2,26,2/26/1970,7:30:00,2/26/1970 7:30:00,Morning,1970-02-26
usa,Underground,Thursday,1970,2,26,2/26/1970,7:30:00,2/26/1970 7:30:00,Morning,1970-02-26
usa,Underground,Friday,1970,3,6,3/6/1970,6:24:01,3/6/1970 6:24:01,Morning,1970-03-06
usa,Underground,Friday,1970,3,6,3/6/1970,7:00:00,3/6/1970 7:00:00,Morning,1970-03-06
usa,Underground,Friday,1970,3,6,3/6/1970,7:00:00,3/6/1970 7:00:00,Morning,1970-03-06
usa,Underground,Friday,1970,3,6,3/6/1970,7:00:00,3/6/1970 7:00:00,Morning,1970-03-06
usa,Underground,Thursday,1970,3,19,3/19/1970,6:03:30,3/19/1970 6:03:30,Morning,1970-03-19
usa,Underground,Monday,1970,3,23,3/23/1970,15:05:00,3/23/1970 15:05:00,Afternoon,1970-03-23
usa,Underground,Thursday,1970,3,26,3/26/1970,11:00:00,3/26/1970 11:00:00,Morning,1970-03-26
ussr,Underground,Friday,1970,3,27,3/27/1970,8:03:00,3/27/1970 8:03:00,Morning,1970-03-27
usa,Underground,Tuesday,1970,4,21,4/21/1970,6:30:00,4/21/1970 6:30:00,Morning,1970-04-21
usa,Underground,Tuesday,1970,4,21,4/21/1970,7:00:00,4/21/1970 7:00:00,Morning,1970-04-21
usa,Underground,Tuesday,1970,4,21,4/21/1970,7:00:00,4/21/1970 7:00:00,Morning,1970-04-21
usa,Underground,Friday,1970,5,1,5/1/1970,7:13:00,5/1/1970 7:13:00,Morning,1970-05-01
usa,Underground,Friday,1970,5,1,5/1/1970,7:25:00,5/1/1970 7:25:00,Morning,1970-05-01
usa,Underground,Friday,1970,5,1,5/1/1970,7:40:00,5/1/1970 7:40:00,Morning,1970-05-01
usa,Underground,Friday,1970,5,1,5/1/1970,7:40:00,5/1/1970 7:40:00,Morning,1970-05-01
usa,Underground,Tuesday,1970,5,5,5/5/1970,8:30:00,5/5/1970 8:30:00,Morning,1970-05-05
usa,Underground,Tuesday,1970,5,12,5/12/1970,7:00:00,5/12/1970 7:00:00,Morning,1970-05-12
usa,Underground,Friday,1970,5,15,5/15/1970,6:30:00,5/15/1970 6:30:00,Morning,1970-05-15
usa,Underground,Friday,1970,5,15,5/15/1970,6:30:00,5/15/1970 6:30:00,Morning,1970-05-15
fr,Atmospheric,Friday,1970,5,15,5/15/1970,19:00:00,5/15/1970 19:00:00,Evening,1970-05-15
usa,Underground,Thursday,1970,5,21,5/21/1970,7:00:00,5/21/1970 7:00:00,Morning,1970-05-21
usa,Underground,Thursday,1970,5,21,5/21/1970,7:15:00,5/21/1970 7:15:00,Morning,1970-05-21
fr,Atmospheric,Friday,1970,5,22,5/22/1970,19:30:00,5/22/1970 19:30:00,Evening,1970-05-22
usa,Underground,Tuesday,1970,5,26,5/26/1970,7:16:00,5/26/1970 7:16:00,Morning,1970-05-26
usa,Underground,Tuesday,1970,5,26,5/26/1970,8:00:00,5/26/1970 8:00:00,Morning,1970-05-26
usa,Underground,Tuesday,1970,5,26,5/26/1970,8:00:00,5/26/1970 8:00:00,Morning,1970-05-26
usa,Underground,Tuesday,1970,5,26,5/26/1970,8:00:00,5/26/1970 8:00:00,Morning,1970-05-26
ussr,Underground,Wednesday,1970,5,27,5/27/1970,7:03:00,5/27/1970 7:03:00,Morning,1970-05-27
usa,Underground,Thursday,1970,5,28,5/28/1970,4:45:00,5/28/1970 4:45:00,Night,1970-05-28
usa,Underground,Thursday,1970,5,28,5/28/1970,5:00:00,5/28/1970 5:00:00,Night,1970-05-28
usa,Underground,Thursday,1970,5,28,5/28/1970,5:00:00,5/28/1970 5:00:00,Night,1970-05-28
fr,Atmospheric,Saturday,1970,5,30,5/30/1970,19:00:00,5/30/1970 19:00:00,Evening,1970-05-30
fr,Atmospheric,Wednesday,1970,6,24,6/24/1970,19:30:00,6/24/1970 19:30:00,Evening,1970-06-24
ussr,Underground,Thursday,1970,6,25,6/25/1970,7:59:56,6/25/1970 7:59:56,Morning,1970-06-25
usa,Underground,Friday,1970,6,26,6/26/1970,6:00:00,6/26/1970 6:00:00,Morning,1970-06-26
usa,Underground,Friday,1970,6,26,6/26/1970,6:00:00,6/26/1970 6:00:00,Morning,1970-06-26
ussr,Underground,Sunday,1970,6,28,6/28/1970,4:58:00,6/28/1970 4:58:00,Night,1970-06-28
ussr,Underground,Sunday,1970,6,28,6/28/1970,4:58:00,6/28/1970 4:58:00,Night,1970-06-28
ussr,Underground,Sunday,1970,6,28,6/28/1970,4:58:00,6/28/1970 4:58:00,Night,1970-06-28
